entry_date,symbol,direction,xgb_prob,ev_gate,grade,score,stop_source,actual_stop,rr_actual
2026-03-13T14:00:00+00:00,GOOGL,SHORT,0.5,-0.5801,C,3.5,ICT_STRUCTURE,302.05875,0.5987375702550666
2026-03-16T09:30:00+00:00,SPY,LONG,0.5,2.9973,A,7.0,ICT_STRUCTURE,657.9944642857143,2.519353699932086
2026-03-16T09:30:00+00:00,QQQ,LONG,0.5,2.9058,A,7.0,ICT_STRUCTURE,588.1062499999999,2.3824918227773155
2026-03-16T09:30:00+00:00,NVDA,LONG,0.5,0.2614,A,7.0,ICT_STRUCTURE,178.0175,1.2611235955056135
2026-03-16T09:30:00+00:00,TSLA,LONG,0.5,1.3774,A,7.0,ICT_STRUCTURE,386.53732142857143,1.5998071464676027
2026-03-16T09:30:00+00:00,GLD,LONG,0.5,3.8959,A,7.0,ICT_STRUCTURE,457.3926785714286,3.3002772945332346
2026-03-16T09:30:00+00:00,SLV,LONG,0.5,1.5973,A,7.0,ICT_STRUCTURE,71.2517857142857,3.559324749642336
2026-03-16T09:30:00+00:00,AAPL,LONG,0.5,2.7414,A,7.0,ICT_STRUCTURE,247.83928571428572,3.7132909155178466
2026-03-16T09:30:00+00:00,MSFT,LONG,0.5,2.8692,A,7.0,ICT_STRUCTURE,392.0982142857143,2.6721365386616927
2026-03-16T09:30:00+00:00,AMZN,LONG,0.5,1.1829,A,8.0,ICT_STRUCTURE,205.14892857142857,1.9273470530589478
2026-03-16T09:30:00+00:00,GOOGL,LONG,0.5,-1.0255,A,7.0,ICT_STRUCTURE,299.1942857142857,0.328826554464699
2026-03-16T14:00:00+00:00,SPY,LONG,0.5,-1.0303,C,3.5,ICT_STRUCTURE,665.9219642857142,0.46866510107289183
2026-03-16T14:00:00+00:00,QQQ,LONG,0.5,-1.359,C,3.5,ICT_STRUCTURE,596.9182142857143,0.3208067826863121
2026-03-16T14:00:00+00:00,NVDA,SHORT,0.5,-0.2562,B,5.0,ICT_STRUCTURE,182.18089285714285,0.7323518984979983
2026-03-16T14:00:00+00:00,TSLA,SHORT,0.5,-1.0389,A,7.0,ICT_STRUCTURE,396.4825,0.532816188870157
2026-03-16T14:00:00+00:00,GLD,LONG,0.5,4.4426,A,7.0,ICT_STRUCTURE,455.49,3.4993530239099764
2026-03-16T14:00:00+00:00,SLV,LONG,0.5,1.1022,B,5.0,MAX_RISK_CAP,71.5988,2.5286066246920256
2026-03-16T14:00:00+00:00,AAPL,LONG,0.5,0.7172,B,6.0,ICT_STRUCTURE,251.56910714285715,1.7222983544645256
2026-03-16T14:00:00+00:00,MSFT,LONG,0.5,1.4613,A,7.0,ICT_STRUCTURE,394.73785714285714,1.9271651937457486
2026-03-16T14:00:00+00:00,AMZN,LONG,0.5,0.2974,B,5.0,ICT_STRUCTURE,206.6630357142857,1.2382235571765752
2026-03-16T14:00:00+00:00,GOOGL,SHORT,0.5,-1.171,C,3.5,ICT_STRUCTURE,301.14892857142854,0.2195882422943975
2026-03-17T09:30:00+00:00,SPY,LONG,0.5,0.0255,C,3.5,ICT_STRUCTURE,665.2957142857143,1.0161413043478293
2026-03-17T09:30:00+00:00,QQQ,LONG,0.5,-0.3293,C,3.5,ICT_STRUCTURE,596.9017857142858,0.7940993858179873
2026-03-17T09:30:00+00:00,NVDA,LONG,0.5,-0.6746,B,5.0,ICT_STRUCTURE,179.92071428571427,0.43531838565022096
2026-03-17T09:30:00+00:00,TSLA,LONG,0.5,-0.0824,B,5.0,ICT_STRUCTURE,390.2605357142857,0.9610200548870551
2026-03-17T09:30:00+00:00,GLD,LONG,0.5,2.7774,B,6.0,ICT_STRUCTURE,456.57392857142855,2.4076604217576367
2026-03-17T09:30:00+00:00,SLV,LONG,0.5,0.9689,B,5.0,ICT_STRUCTURE,72.00285714285714,2.592053990610327
2026-03-17T09:30:00+00:00,AAPL,LONG,0.5,0.8747,B,5.0,ICT_STRUCTURE,250.9632142857143,1.9421734949028715
2026-03-17T09:30:00+00:00,MSFT,LONG,0.5,-0.1527,A,7.0,ICT_STRUCTURE,396.55571428571426,0.9075486381322795
2026-03-17T09:30:00+00:00,AMZN,SHORT,0.5,-1.0796,A,7.0,ICT_STRUCTURE,209.32678571428573,0.1180860685630891
2026-03-17T09:30:00+00:00,GOOGL,SHORT,0.5,-0.7053,B,5.0,ICT_STRUCTURE,302.6148214285715,0.538299140803099
2026-03-17T14:00:00+00:00,SPY,SHORT,0.5,-0.9582,A,7.0,ICT_STRUCTURE,669.8887500000001,0.38203950020153254
2026-03-17T14:00:00+00:00,QQQ,SHORT,0.5,-0.557,A,7.0,ICT_STRUCTURE,601.7796428571428,0.6452450813146783
2026-03-17T14:00:00+00:00,NVDA,LONG,0.5,-0.9624,B,5.0,ICT_STRUCTURE,180.54607142857142,0.22199509167026898
2026-03-17T14:00:00+00:00,TSLA,LONG,0.5,-1.9093,C,4.5,ICT_STRUCTURE,394.7891071428571,0.07223220096318102
2026-03-17T14:00:00+00:00,GLD,LONG,0.5,3.1328,B,5.0,ICT_STRUCTURE,456.50482142857146,2.8029351009711854
2026-03-17T14:00:00+00:00,SLV,LONG,0.5,1.2056,B,5.0,ICT_STRUCTURE,71.36053571428572,3.010260532976044
2026-03-17T14:00:00+00:00,AAPL,LONG,0.5,0.0431,A,6.5,ICT_STRUCTURE,252.56071428571428,1.0465662417921948
2026-03-17T14:00:00+00:00,MSFT,LONG,0.5,-0.3373,C,3.5,ICT_STRUCTURE,396.5046428571428,0.8013295466498457
2026-03-17T14:00:00+00:00,AMZN,SHORT,0.5,0.1068,A,7.0,ICT_STRUCTURE,211.6780357142857,1.0927623923667602
2026-03-17T14:00:00+00:00,GOOGL,SHORT,0.5,-0.0854,A,7.0,ICT_STRUCTURE,304.16375,0.9386810228802318
2026-03-18T09:30:00+00:00,SPY,LONG,0.5,-1.1897,C,3.5,ICT_STRUCTURE,667.9969642857143,0.1357047415191058
2026-03-18T09:30:00+00:00,QQQ,SHORT,0.5,-0.6937,B,5.0,ICT_STRUCTURE,600.8555357142858,0.5105373905374242
2026-03-18T09:30:00+00:00,NVDA,LONG,0.5,-0.4106,B,5.0,ICT_STRUCTURE,179.41642857142858,0.677118786857621
2026-03-18T09:30:00+00:00,TSLA,LONG,0.5,-1.4536,C,3.5,ICT_STRUCTURE,395.6223214285714,0.15429016674458046
2026-03-18T09:30:00+00:00,GLD,LONG,0.5,3.0484,B,5.0,ICT_STRUCTURE,456.92125,3.2180081855388485
2026-03-18T09:30:00+00:00,SLV,LONG,0.5,1.2693,B,5.0,ICT_STRUCTURE,70.70910714285714,3.511252428899482
2026-03-18T09:30:00+00:00,AAPL,LONG,0.5,-0.0889,C,3.5,ICT_STRUCTURE,252.20232142857142,0.9123240863056026
2026-03-18T09:30:00+00:00,MSFT,LONG,0.5,-0.6222,C,3.5,ICT_STRUCTURE,396.17696428571423,0.6416864620288995
2026-03-18T09:30:00+00:00,AMZN,SHORT,0.5,0.8911,A,7.0,ICT_STRUCTURE,213.155,1.8138356164383567
2026-03-18T09:30:00+00:00,GOOGL,SHORT,0.5,1.5613,A,7.0,ICT_STRUCTURE,308.6573214285715,2.3861815299247513
2026-03-18T14:00:00+00:00,SPY,LONG,0.5,-0.0653,A,7.0,ICT_STRUCTURE,663.8501785714286,0.96029528307006
2026-03-18T14:00:00+00:00,QQQ,LONG,0.5,-1.0576,A,7.0,ICT_STRUCTURE,597.0248214285714,0.37235415673184474
2026-03-18T14:00:00+00:00,NVDA,LONG,0.5,-0.9293,B,5.0,ICT_STRUCTURE,180.10410714285715,0.2975177161368643
2026-03-18T14:00:00+00:00,TSLA,LONG,0.5,-1.7264,B,5.0,ICT_STRUCTURE,393.90749999999997,0.21838143746464034
2026-03-18T14:00:00+00:00,GLD,LONG,0.5,8.2521,A,7.0,ICT_STRUCTURE,444.3128571428571,6.470127840909089
2026-03-18T14:00:00+00:00,SLV,LONG,0.5,2.0001,A,7.0,ICT_STRUCTURE,68.40053571428572,4.605465958474184
2026-03-18T14:00:00+00:00,AAPL,LONG,0.5,0.6552,B,5.5,ICT_STRUCTURE,250.37678571428572,1.623039565291225
2026-03-18T14:00:00+00:00,MSFT,LONG,0.5,1.3254,A,7.0,ICT_STRUCTURE,391.7778571428571,1.771209476309232
2026-03-18T14:00:00+00:00,AMZN,SHORT,0.5,-0.9038,B,6.0,ICT_STRUCTURE,209.66000000000003,0.18018140589569284
2026-03-18T14:00:00+00:00,GOOGL,SHORT,0.5,1.2485,A,7.0,ICT_STRUCTURE,308.4764285714286,2.083937984496136
2026-03-19T09:30:00+00:00,SPY,LONG,0.5,2.3298,A,7.0,ICT_STRUCTURE,657.1796428571429,2.3543776601266746
2026-03-19T09:30:00+00:00,QQQ,LONG,0.5,1.463,A,7.0,ICT_STRUCTURE,590.9410714285715,1.8950857642302887
2026-03-19T09:30:00+00:00,NVDA,LONG,0.5,0.4654,A,7.0,ICT_STRUCTURE,178.47375,1.4895463510848137
2026-03-19T09:30:00+00:00,TSLA,LONG,0.5,0.8513,A,7.0,ICT_STRUCTURE,388.5057142857143,1.3964604125083129
2026-03-19T09:30:00+00:00,GLD,LONG,0.5,8.6514,A,7.0,ICT_STRUCTURE,439.7941071428571,6.933931042929761
2026-03-19T09:30:00+00:00,SLV,LONG,0.5,2.0638,A,7.0,ICT_STRUCTURE,67.26482142857142,4.838917123401424
2026-03-19T09:30:00+00:00,AAPL,LONG,0.5,1.4571,A,7.0,ICT_STRUCTURE,247.6317857142857,2.268021756021743
2026-03-19T09:30:00+00:00,MSFT,LONG,0.5,2.4895,A,7.0,ICT_STRUCTURE,389.0283928571429,2.7278527607362095
2026-03-19T09:30:00+00:00,AMZN,LONG,0.5,-0.2199,A,7.0,ICT_STRUCTURE,207.63321428571427,0.7988894332843335
2026-03-19T09:30:00+00:00,GOOGL,SHORT,0.5,-0.4663,B,5.0,ICT_STRUCTURE,305.57464285714286,0.591898734177229
2026-03-19T14:00:00+00:00,SPY,LONG,0.5,2.9306,A,7.0,ICT_STRUCTURE,654.0571428571429,2.5094922737306775
2026-03-19T14:00:00+00:00,QQQ,LONG,0.5,2.2702,A,7.0,ICT_STRUCTURE,587.2776785714286,2.1972557329189453
2026-03-19T14:00:00+00:00,NVDA,LONG,0.5,1.3594,A,7.0,ICT_STRUCTURE,176.37571428571428,2.4943855516293794
2026-03-19T14:00:00+00:00,TSLA,LONG,0.5,5.6327,A,7.0,ICT_STRUCTURE,376.6017857142857,3.3978015963511834
2026-03-19T14:00:00+00:00,GLD,LONG,0.5,16.0591,A,7.0,ICT_STRUCTURE,417.4585714285714,7.345692915608262
2026-03-19T14:00:00+00:00,SLV,LONG,0.5,3.7335,A,7.0,MAX_RISK_CAP,62.1859,7.249310535024816
2026-03-19T14:00:00+00:00,AAPL,LONG,0.5,1.0558,A,7.0,ICT_STRUCTURE,247.4319642857143,1.855605238405324
2026-03-19T14:00:00+00:00,MSFT,LONG,0.5,2.8017,A,7.0,ICT_STRUCTURE,387.0810714285714,2.8318085230589523
2026-03-19T14:00:00+00:00,AMZN,LONG,0.5,0.6942,A,7.0,ICT_STRUCTURE,205.3044642857143,1.5970083698072675
2026-03-19T14:00:00+00:00,GOOGL,LONG,0.5,-0.6415,A,7.0,ICT_STRUCTURE,302.7289285714286,0.47869394862865844
2026-03-20T09:30:00+00:00,SPY,LONG,0.5,0.7838,B,6.0,ICT_STRUCTURE,656.5817857142857,1.400076565490861
2026-03-20T09:30:00+00:00,QQQ,LONG,0.5,-0.0941,B,6.0,ICT_STRUCTURE,589.7694642857142,0.9555054662107809
2026-03-20T09:30:00+00:00,NVDA,LONG,0.5,0.4699,B,5.0,ICT_STRUCTURE,177.30392857142857,1.5174513274336363
2026-03-20T09:30:00+00:00,TSLA,LONG,0.5,4.7007,B,5.0,ICT_STRUCTURE,375.1773214285714,2.8533248847115074
2026-03-20T09:30:00+00:00,GLD,LONG,0.5,10.262,B,6.0,ICT_STRUCTURE,421.1642857142857,4.457711191335742
2026-03-20T09:30:00+00:00,SLV,LONG,0.5,1.6876,C,4.5,MAX_RISK_CAP,64.47420000000001,4.0108679130567
2026-03-20T09:30:00+00:00,AAPL,LONG,0.5,0.9128,B,6.0,ICT_STRUCTURE,246.88625000000002,1.8556063268892773
2026-03-20T09:30:00+00:00,MSFT,LONG,0.5,2.4061,B,6.0,ICT_STRUCTURE,386.49767857142854,2.699022760229511
2026-03-20T09:30:00+00:00,AMZN,LONG,0.5,-0.2623,B,5.0,ICT_STRUCTURE,206.37071428571429,0.780442451420042
2026-03-20T09:30:00+00:00,GOOGL,SHORT,0.5,-0.6493,C,3.5,ICT_STRUCTURE,304.81892857142856,0.4073349633251752
2026-03-20T14:00:00+00:00,SPY,LONG,0.5,4.5158,A,7.0,ICT_STRUCTURE,648.2,3.2981424936387063
2026-03-20T14:00:00+00:00,QQQ,LONG,0.5,3.589,A,7.0,ICT_STRUCTURE,581.7119642857143,2.693724350061067
2026-03-20T14:00:00+00:00,NVDA,LONG,0.5,1.8608,A,7.0,ICT_STRUCTURE,173.91142857142856,2.9296814814814813
2026-03-20T14:00:00+00:00,TSLA,LONG,0.5,7.3153,A,7.0,ICT_STRUCTURE,367.00196428571434,3.503932031417143
2026-03-20T14:00:00+00:00,GLD,LONG,0.5,12.6154,B,5.0,ICT_STRUCTURE,412.6232142857143,4.969115118826908
2026-03-20T14:00:00+00:00,SLV,LONG,0.5,2.6595,B,5.0,MAX_RISK_CAP,61.6028,5.906299713649388
2026-03-20T14:00:00+00:00,AAPL,LONG,0.5,0.9238,A,7.0,ICT_STRUCTURE,246.03857142857146,1.852865150016481
2026-03-20T14:00:00+00:00,MSFT,LONG,0.5,4.3865,A,7.0,ICT_STRUCTURE,381.07107142857143,3.7597258734973495
2026-03-20T14:00:00+00:00,AMZN,LONG,0.5,0.3905,A,7.0,ICT_STRUCTURE,204.75767857142856,1.3385217862394585
2026-03-20T14:00:00+00:00,GOOGL,LONG,0.5,0.7841,A,7.0,ICT_STRUCTURE,299.34214285714285,1.6380528916012729
2026-03-23T09:30:00+00:00,SPY,LONG,0.5,4.9417,A,7.0,ICT_STRUCTURE,645.7110714285714,3.657612599635107
2026-03-23T09:30:00+00:00,QQQ,LONG,0.5,3.6528,A,7.0,ICT_STRUCTURE,580.11875,2.759843420656455
2026-03-23T09:30:00+00:00,NVDA,LONG,0.5,2.205,A,7.0,ICT_STRUCTURE,172.29071428571427,3.384658169177296
2026-03-23T09:30:00+00:00,TSLA,LONG,0.5,8.211,A,7.0,ICT_STRUCTURE,362.4557142857143,3.9094937990382186
2026-03-23T09:30:00+00:00,GLD,LONG,0.5,12.4129,A,7.0,ICT_STRUCTURE,408.0328571428571,5.319686800894862
2026-03-23T09:30:00+00:00,SLV,LONG,0.5,2.8324,A,7.0,MAX_RISK_CAP,60.2994,5.870063383715244
2026-03-23T09:30:00+00:00,AAPL,LONG,0.5,0.2666,C,4.5,ICT_STRUCTURE,247.195,1.2987114845938483
2026-03-23T09:30:00+00:00,MSFT,LONG,0.5,4.0581,B,5.0,ICT_STRUCTURE,379.7075,3.767672634271112
2026-03-23T09:30:00+00:00,AMZN,LONG,0.5,1.02,A,7.0,ICT_STRUCTURE,203.13660714285714,1.938581874948635
2026-03-23T09:30:00+00:00,GOOGL,LONG,0.5,0.72,B,6.0,ICT_STRUCTURE,298.8541071428571,1.5839698747193915
2026-03-23T14:00:00+00:00,SPY,LONG,0.5,-1.2227,B,5.5,ICT_STRUCTURE,656.8135714285714,0.42276176024280515
2026-03-23T14:00:00+00:00,QQQ,LONG,0.5,-1.2185,C,3.5,ICT_STRUCTURE,588.4546428571429,0.49601299948298544
2026-03-23T14:00:00+00:00,NVDA,LONG,0.5,0.191,B,5.5,ICT_STRUCTURE,175.53107142857144,1.1794195604764282
2026-03-23T14:00:00+00:00,TSLA,LONG,0.5,-0.5021,A,6.5,ICT_STRUCTURE,376.68660714285716,0.8515252805280566
2026-03-23T14:00:00+00:00,GLD,LONG,0.5,12.0525,A,7.0,ICT_STRUCTURE,402.9425,4.474594594594597
2026-03-23T14:00:00+00:00,SLV,LONG,0.5,1.4011,C,3.5,MAX_RISK_CAP,62.2594,3.6271053045805157
2026-03-23T14:00:00+00:00,AAPL,SHORT,0.5,-0.5779,A,7.0,ICT_STRUCTURE,249.94892857142858,0.4651396463394617
2026-03-23T14:00:00+00:00,MSFT,LONG,0.5,2.0115,B,6.0,ICT_STRUCTURE,382.5992857142857,2.3296317280453205
2026-03-23T14:00:00+00:00,AMZN,SHORT,0.5,0.01,A,7.0,ICT_STRUCTURE,209.59571428571428,1.0092475247524806
2026-03-23T14:00:00+00:00,GOOGL,LONG,0.5,-0.4055,B,6.0,ICT_STRUCTURE,300.8969642857143,0.6848330904295786
2026-03-24T09:30:00+00:00,SPY,LONG,0.5,0.7192,C,3.5,ICT_STRUCTURE,650.21,1.2787403100775223
2026-03-24T09:30:00+00:00,QQQ,LONG,0.5,0.4103,C,3.5,ICT_STRUCTURE,582.9666071428572,1.1524330779181993
2026-03-24T09:30:00+00:00,NVDA,LONG,0.5,0.889,B,5.0,ICT_STRUCTURE,173.2394642857143,1.800736630478496
2026-03-24T09:30:00+00:00,TSLA,LONG,0.5,0.4684,C,3.5,ICT_STRUCTURE,374.68875,1.1535341118623264
2026-03-24T09:30:00+00:00,GLD,LONG,0.5,10.0992,B,5.0,MAX_RISK_CAP,397.0568,3.5526211866916633
2026-03-24T09:30:00+00:00,SLV,LONG,0.5,1.3264,B,5.0,MAX_RISK_CAP,61.191199999999995,3.5677450352338145
2026-03-24T09:30:00+00:00,AAPL,SHORT,0.5,-0.9919,B,5.0,ICT_STRUCTURE,249.09589285714287,0.16090641287106647
2026-03-24T09:30:00+00:00,MSFT,LONG,0.5,2.7258,B,5.0,ICT_STRUCTURE,379.9967857142857,2.930985452245434
2026-03-24T09:30:00+00:00,AMZN,SHORT,0.5,-0.8698,B,5.0,ICT_STRUCTURE,207.9664285714286,0.2245972620184734
2026-03-24T09:30:00+00:00,GOOGL,LONG,0.5,0.0597,B,5.0,ICT_STRUCTURE,299.3383928571428,1.042804324186026
2026-03-24T14:00:00+00:00,SPY,LONG,0.5,0.8437,C,3.5,ICT_STRUCTURE,648.4642857142857,1.3109978936282314
2026-03-24T14:00:00+00:00,QQQ,LONG,0.5,1.8247,B,5.0,ICT_STRUCTURE,579.0151785714286,1.6677946606541925
2026-03-24T14:00:00+00:00,NVDA,LONG,0.5,1.0068,B,5.0,ICT_STRUCTURE,172.65875000000003,1.953771462403792
2026-03-24T14:00:00+00:00,TSLA,LONG,0.5,-2.801,A,6.5,ICT_STRUCTURE,379.0914285714286,0.1561480525069886
2026-03-24T14:00:00+00:00,GLD,LONG,0.5,8.8778,B,5.0,MAX_RISK_CAP,397.4586,3.2289617082131294
2026-03-24T14:00:00+00:00,SLV,LONG,0.5,0.6693,C,3.5,MAX_RISK_CAP,61.28910714285714,1.7350828675100456
2026-03-24T14:00:00+00:00,AAPL,SHORT,0.5,-0.8286,B,5.0,ICT_STRUCTURE,249.49875,0.3641247002398126
2026-03-24T14:00:00+00:00,MSFT,LONG,0.5,6.7029,A,7.0,ICT_STRUCTURE,369.72625000000005,4.967695153533144
2026-03-24T14:00:00+00:00,AMZN,LONG,0.5,-0.269,B,5.0,ICT_STRUCTURE,205.47607142857146,0.7743101123595516
2026-03-24T14:00:00+00:00,GOOGL,LONG,0.5,2.9561,A,7.0,ICT_STRUCTURE,292.66089285714287,2.8894184785710064
2026-03-25T09:30:00+00:00,SPY,LONG,0.5,-1.6814,C,3.5,ICT_STRUCTURE,652.3616071428572,0.34042100101572303
2026-03-25T09:30:00+00:00,QQQ,LONG,0.5,-0.9254,C,3.5,ICT_STRUCTURE,583.5110714285715,0.6260344952009649
2026-03-25T09:30:00+00:00,NVDA,LONG,0.5,-0.4066,B,5.5,ICT_STRUCTURE,175.50392857142856,0.5029731499672419
2026-03-25T09:30:00+00:00,TSLA,SHORT,0.5,-2.6448,B,5.0,ICT_STRUCTURE,379.9426785714286,0.09071185192007308
2026-03-25T09:30:00+00:00,GLD,LONG,0.5,3.7501,A,6.5,ICT_STRUCTURE,404.78517857142856,2.1565898389095506
2026-03-25T09:30:00+00:00,SLV,LONG,0.5,-0.1947,B,5.5,MAX_RISK_CAP,62.792678571428574,0.7110404241219332
2026-03-25T09:30:00+00:00,AAPL,SHORT,0.5,-1.0672,B,5.0,ICT_STRUCTURE,249.04607142857142,0.2135649427556361
2026-03-25T09:30:00+00:00,MSFT,LONG,0.5,4.5947,B,5.0,ICT_STRUCTURE,370.77053571428576,3.7111469364101133
2026-03-25T09:30:00+00:00,AMZN,LONG,0.5,0.0038,B,5.0,ICT_STRUCTURE,204.85857142857145,1.0031268436578218
2026-03-25T09:30:00+00:00,GOOGL,LONG,0.5,3.9942,A,7.0,ICT_STRUCTURE,289.48875,3.6010093610093628
2026-03-25T14:00:00+00:00,SPY,SHORT,0.5,-2.2543,B,5.0,ICT_STRUCTURE,653.8667857142857,0.0613339281731107
2026-03-25T14:00:00+00:00,QQQ,LONG,0.5,-2.2714,C,3.5,ICT_STRUCTURE,585.3844642857143,0.07958609211620594
2026-03-25T14:00:00+00:00,NVDA,SHORT,0.5,0.3859,A,7.0,ICT_STRUCTURE,178.51285714285714,1.3864306151645085
2026-03-25T14:00:00+00:00,TSLA,SHORT,0.5,1.1575,A,7.0,ICT_STRUCTURE,387.3198214285714,1.3930307715628214
2026-03-25T14:00:00+00:00,GLD,LONG,0.5,-0.8228,B,5.5,ICT_STRUCTURE,414.5757142857143,0.6658224543080842
2026-03-25T14:00:00+00:00,SLV,SHORT,0.5,0.0379,A,7.0,ICT_STRUCTURE,64.80446428571429,1.0580331008069987
2026-03-25T14:00:00+00:00,AAPL,SHORT,0.5,-0.199,B,6.0,ICT_STRUCTURE,250.82910714285714,0.8451538514968496
2026-03-25T14:00:00+00:00,MSFT,LONG,0.5,4.477,B,5.0,ICT_STRUCTURE,369.85589285714286,3.5998299372634426
2026-03-25T14:00:00+00:00,AMZN,SHORT,0.5,0.1023,B,5.0,ICT_STRUCTURE,210.06410714285715,1.0999598498734495
2026-03-25T14:00:00+00:00,GOOGL,LONG,0.5,4.2303,A,7.0,ICT_STRUCTURE,288.1173214285714,3.597132050649561
2026-03-26T09:30:00+00:00,SPY,LONG,0.5,-1.8863,C,3.5,ICT_STRUCTURE,652.0110714285714,0.12648970478788757
2026-03-26T09:30:00+00:00,QQQ,LONG,0.5,-1.6685,C,3.5,ICT_STRUCTURE,582.7017857142856,0.3117023941068203
2026-03-26T09:30:00+00:00,NVDA,SHORT,0.5,-0.4077,B,5.0,ICT_STRUCTURE,176.4973214285714,0.588698549941431
2026-03-26T09:30:00+00:00,TSLA,SHORT,0.5,-1.6901,C,4.5,ICT_STRUCTURE,380.58178571428573,0.3726652084576081
2026-03-26T09:30:00+00:00,GLD,LONG,0.5,-0.6912,C,3.5,ICT_STRUCTURE,411.7260714285714,0.6573244798583352
2026-03-26T09:30:00+00:00,SLV,SHORT,0.5,-0.2683,B,5.0,ICT_STRUCTURE,63.57607142857144,0.5468235294117818
2026-03-26T09:30:00+00:00,AAPL,SHORT,0.5,-0.4142,B,6.0,ICT_STRUCTURE,250.29892857142858,0.6415639004790704
2026-03-26T09:30:00+00:00,MSFT,LONG,0.5,4.118,B,6.0,ICT_STRUCTURE,368.13125,3.7556503554998084
2026-03-26T09:30:00+00:00,AMZN,SHORT,0.5,-0.0349,B,6.0,ICT_STRUCTURE,209.72482142857143,0.9648882907133396
2026-03-26T09:30:00+00:00,GOOGL,LONG,0.5,3.7235,A,7.0,ICT_STRUCTURE,287.89428571428573,3.413374999999989
2026-03-26T14:00:00+00:00,SPY,LONG,0.5,-0.3006,A,7.0,ICT_STRUCTURE,647.7569642857143,0.864396374622356
2026-03-26T14:00:00+00:00,QQQ,LONG,0.5,0.8719,A,7.0,ICT_STRUCTURE,576.4221428571428,1.3524238487079545
2026-03-26T14:00:00+00:00,NVDA,LONG,0.5,0.5794,A,7.0,ICT_STRUCTURE,171.52482142857144,1.553089576408427
2026-03-26T14:00:00+00:00,TSLA,LONG,0.5,-1.079,A,7.0,ICT_STRUCTURE,374.2571428571428,0.5990870488322627
2026-03-26T14:00:00+00:00,GLD,LONG,0.5,1.147,B,5.0,ICT_STRUCTURE,406.11160714285717,1.602329441552959
2026-03-26T14:00:00+00:00,SLV,LONG,0.5,-0.0945,A,8.0,MAX_RISK_CAP,61.2675,0.8543352601156141
2026-03-26T14:00:00+00:00,AAPL,SHORT,0.5,1.4621,A,7.0,ICT_STRUCTURE,254.0657142857143,2.2316185318893083
2026-03-26T14:00:00+00:00,MSFT,LONG,0.5,3.265,B,5.0,ICT_STRUCTURE,367.8464285714286,2.8479684657368214
2026-03-26T14:00:00+00:00,AMZN,SHORT,0.5,0.3184,B,5.0,ICT_STRUCTURE,210.26285714285714,1.3095833333333462
2026-03-26T14:00:00+00:00,GOOGL,LONG,0.5,5.5783,A,7.0,ICT_STRUCTURE,283.23303571428573,4.5678807606647265
2026-03-27T09:30:00+00:00,SPY,LONG,0.5,2.1725,A,7.0,ICT_STRUCTURE,642.2378571428571,2.0883771694399917
2026-03-27T09:30:00+00:00,QQQ,LONG,0.5,3.8597,A,7.0,ICT_STRUCTURE,570.5035714285715,2.9315674709562707
2026-03-27T09:30:00+00:00,NVDA,LONG,0.5,1.2784,A,7.0,ICT_STRUCTURE,170.29196428571427,2.5704595810025066
2026-03-27T09:30:00+00:00,TSLA,LONG,0.5,1.9498,A,7.0,ICT_STRUCTURE,367.26178571428574,1.8169936401047424
2026-03-27T09:30:00+00:00,GLD,LONG,0.5,3.8009,A,7.0,ICT_STRUCTURE,396.09178571428566,2.671378091872789
2026-03-27T09:30:00+00:00,SLV,LONG,0.5,0.1421,A,7.0,MAX_RISK_CAP,60.41160714285715,1.2205128205128268
2026-03-27T09:30:00+00:00,AAPL,SHORT,0.5,0.2574,B,5.0,ICT_STRUCTURE,252.09160714285716,1.2201542573501516
2026-03-27T09:30:00+00:00,MSFT,LONG,0.5,4.5353,A,7.0,ICT_STRUCTURE,363.22964285714284,3.9736002809975686
2026-03-27T09:30:00+00:00,AMZN,LONG,0.5,-0.333,A,7.0,ICT_STRUCTURE,205.29732142857145,0.7082030822185612
2026-03-27T09:30:00+00:00,GOOGL,LONG,0.5,6.6536,A,7.0,ICT_STRUCTURE,277.7657142857143,4.9204461279461
2026-03-27T14:00:00+00:00,SPY,LONG,0.5,4.668,A,7.0,ICT_STRUCTURE,636.2332142857143,3.3417396757144027
2026-03-27T14:00:00+00:00,QQQ,LONG,0.5,6.7622,A,7.0,ICT_STRUCTURE,563.4275,4.421707779886198
2026-03-27T14:00:00+00:00,NVDA,LONG,0.5,2.476,A,7.0,ICT_STRUCTURE,166.7328571428571,3.5563200589970427
2026-03-27T14:00:00+00:00,TSLA,LONG,0.5,4.6042,A,7.0,ICT_STRUCTURE,360.5257142857143,2.9107218022824966
2026-03-27T14:00:00+00:00,GLD,SHORT,0.5,-1.2644,B,5.0,ICT_STRUCTURE,409.52071428571423,0.4817303469477391
2026-03-27T14:00:00+00:00,SLV,SHORT,0.5,-0.4819,B,5.0,MAX_RISK_CAP,62.18839285714286,0.3644978217355457
2026-03-27T14:00:00+00:00,AAPL,SHORT,0.5,-0.5642,C,3.5,ICT_STRUCTURE,250.595,0.5797392923649911
2026-03-27T14:00:00+00:00,MSFT,LONG,0.5,6.7128,A,7.0,ICT_STRUCTURE,356.54875000000004,5.054526236315637
2026-03-27T14:00:00+00:00,AMZN,LONG,0.5,2.6237,A,7.0,ICT_STRUCTURE,198.55232142857142,3.0925016022217457
